企业代号,企业名称,"('金额', 'count')_x","('金额', 'mean')_x","('金额', 'std')_x","('金额', 'min')_x","('金额', '25%')_x","('金额', '50%')_x","('金额', '75%')_x","('金额', 'max')_x","('税额', 'count')_x","('税额', 'mean')_x","('税额', 'std')_x","('税额', 'min')_x","('税额', '25%')_x","('税额', '50%')_x","('税额', '75%')_x","('税额', 'max')_x","('价税合计', 'count')_x","('价税合计', 'mean')_x","('价税合计', 'std')_x","('价税合计', 'min')_x","('价税合计', '25%')_x","('价税合计', '50%')_x","('价税合计', '75%')_x","('价税合计', 'max')_x","('发票状态', 'count')_x","('发票状态', 'unique')_x","('发票状态', 'top')_x","('发票状态', 'freq')_x","('金额', 'count')","('金额', 'mean')","('金额', 'std')","('金额', 'min')","('金额', '25%')","('金额', '50%')","('金额', '75%')","('金额', 'max')","('税额', 'count')","('税额', 'mean')","('税额', 'std')","('税额', 'min')","('税额', '25%')","('税额', '50%')","('税额', '75%')","('税额', 'max')","('价税合计', 'count')","('价税合计', 'mean')","('价税合计', 'std')","('价税合计', 'min')","('价税合计', '25%')","('价税合计', '50%')","('价税合计', '75%')","('价税合计', 'max')","('发票状态', 'count')","('发票状态', 'unique')","('发票状态', 'top')","('发票状态', 'freq')"
E206,***建设工程有限公司,3679.0,21601.28807012762,76242.83729990486,-97087.38,189.66,391.26,4716.98,1553398.05,3679.0,1280.1079287849989,4234.854212209877,-5660.38,10.08,34.51,137.935,71196.58,3679.0,22881.39599891273,78806.62721107657,-100000.0,201.6,425.0,5000.0,1600000.0,3679,2,有效发票,3557,963.0,105138.50668743625,110177.42504303946,-31401.8,90090.09,90909.09,97087.38,970873.79,963.0,7600.51263759091,10106.787829298386,-3454.2,2912.62,8243.67,9090.91,82568.81,963.0,112739.01932502596,119519.10363849907,-34856.0,100000.0,100000.0,100000.0,1000000.0,963,2,有效发票,913
E207,个体经营E207 ,3386.0,21889.233603071334,42563.62553855146,-97087.38,8860.4075,9854.37,9998.06,999285.71,3386.0,1412.4935617247415,3622.232712132592,-2912.62,234.935,297.96,849.66,72557.41,3386.0,23301.72716479627,44581.30502024181,-100000.0,9750.0,10230.0,11000.0,1000000.0,3386,2,有效发票,3298,1458.0,86418.49829904128,24039.25641216087,-91743.12,90090.09,91743.12,97087.38,99514.56,1458.0,6057.115898491138,3449.38610694928,-8256.88,2912.62,7201.23,9090.91,10900.9,1458.0,92475.61419753089,25575.235927694444,-100000.0,100000.0,100000.0,100000.0,110000.0,1458,2,有效发票,1393
E208,个体经营E208 ,976.0,78394.85965163968,46387.65029958668,-11681.42,85470.09,99997.17,99998.29,881817.55,976.0,12349.173668032805,7654.176945779755,-1518.58,12025.8625,15999.56,16709.4,149908.98,976.0,90744.03331967213,53923.36860027102,-13200.0,98347.0,112998.85,115999.8,1031726.53,976,2,有效发票,963,1028.0,83795.38306420262,30001.136128895032,-99823.01,85470.09,88497.48,99823.01,99999.83,1028.0,13283.114114785982,4697.877964281355,-14530.42,12999.19,13948.9,15999.72,16999.65,1028.0,97078.49717898869,34510.359628910475,-112800.0,100000.0,100683.1,112996.4,116997.6,1028,2,有效发票,897
E209,***工程检测有限公司,8360.0,5676.624934210542,29050.37576706853,-29841.75,172.41,266.83000000000004,884.96,999047.62,8360.0,303.592418660284,1661.590059639477,-1478.42,12.7,29.06,57.5225,62446.46,8360.0,5980.21735287081,29931.37236449989,-30737.0,200.0,300.0,979.25,1000000.0,8360,2,有效发票,8128,1475.0,51851.69247457617,42934.70272885695,-94339.62,18867.92,51886.79,94339.62,99183.96,1475.0,3132.3898915253985,2587.404722180572,-5660.38,1132.08,3169.81,5660.38,9090.91,1475.0,54984.0823661017,45514.109943180825,-100000.0,20000.0,55000.0,100000.0,105135.0,1475,2,有效发票,1223
E210,***建筑工程有限公司,550.0,11020.812381818192,27689.16809032768,-55371.68,230.0825,1048.22,5880.719999999999,209316.24,550.0,635.4245090909086,2257.98979788563,-8275.86,23.012500000000003,55.099999999999994,282.895,35583.76,550.0,11656.236890909087,29384.75983953384,-62570.0,253.515,1137.27,6445.735,244900.0,550,2,有效发票,536,597.0,96104.59192629886,12727.875235444879,0.0,97087.38,99029.13,99514.56,99708.74,597.0,2892.357504187635,440.6094230793824,0.0,2912.62,2970.87,2985.44,8256.88,597.0,98996.94943048575,13108.48244492296,0.0,100000.0,102000.0,102500.0,102700.0,597,2,有效发票,557
E211,个体经营E211 ,418.0,52838.191937799136,152253.9580607309,-29886.68,489.08,7689.845,97087.38,999523.81,418.0,1673.7192822966492,4630.676351816897,-896.62,39.505,421.265,2912.62,47619.05,418.0,54511.911220095695,154622.9668899998,-30783.3,503.75,8302.675,100000.0,1000000.0,418,2,有效发票,403,1636.0,32118.04564792169,26598.39945051478,-78180.19,10849.06,27687.12,41951.655,97924.53,1636.0,1926.7161858190661,1596.1400196192728,-4690.81,650.94,1661.23,2517.095,5875.47,1636.0,34044.76183374083,28194.47444761865,-82871.0,11500.0,29348.35,44468.75,103800.0,1636,2,有效发票,1470
E212,***建电管理咨询有限公司,138.0,1183.9983333333344,3964.2659879514376,8.49,86.21,172.41,349.77,39805.83,138.0,72.83891304347829,178.57415631381116,0.0,6.1425,13.89,33.51,1194.17,138.0,1256.8372463768114,4115.63551630359,9.6,100.0,186.8,386.7425,41000.0,138,2,有效发票,133,1681.0,52205.54061273062,38610.74947016415,-94339.62,14150.94,51886.79,94339.62,94339.63,1681.0,3132.3333075549945,2316.6459177395286,-5660.38,849.06,3113.21,5660.38,5660.38,1681.0,55337.87392028552,40927.39538790204,-100000.0,15000.0,55000.0,100000.0,100000.0,1681,2,有效发票,1497
E213,***科技有限公司,2192.0,21929.742522810222,121141.11447658578,-419210.26,145.63,372.26,9401.71,4138230.09,2192.0,2804.246149635034,16710.80883813044,-71265.74,4.64,25.865000000000002,566.04,537969.91,2192.0,24733.988672445263,137212.0077580776,-490476.0,150.0,400.0,10000.0,4676200.0,2192,2,有效发票,2103,1270.0,50078.26905511793,37296.177048213685,-88495.58,14052.82,52222.22,86876.86,99829.06,1270.0,6610.162692913381,5720.176364807297,-12641.03,1281.1525000000001,4708.7,12622.9175,16970.94,1270.0,56688.43174803154,42547.36580096799,-100000.0,15000.0,60000.0,99765.4,116800.0,1270,2,有效发票,1148
E214,***建筑工程有限公司,739.0,52797.371921515594,78924.36844414327,-264.15,8800.0,26620.0,92621.36,947332.86,739.0,2748.9929228687483,4076.8641192407854,-15.85,279.61,1181.94,2912.62,16948.85,739.0,55546.36484438424,80881.29833786764,-280.0,9600.0,29010.0,100000.0,948000.0,739,2,有效发票,692,868.0,89764.01290322583,119804.69876861348,-164708.74,36324.119999999995,90090.09,91743.12,970873.79,868.0,7552.353433179755,11360.302685056968,-18117.96,2912.62,5698.26,9090.91,99099.1,868.0,97316.3663364056,130216.9134428544,-182826.7,39575.0,100000.0,100000.0,1000000.0,868,2,有效发票,713
E215,***建筑工程有限公司,176.0,1244.3876704545448,4345.89776259336,19.05,284.48,460.17,731.66,49009.43,176.0,129.14761363636364,447.80212006770364,0.0,22.7,45.77,68.75999999999999,3567.09,176.0,1373.5352840909093,4740.468215195015,20.0,327.75,504.0,785.0,52000.0,176,2,有效发票,172,833.0,87251.06624249787,27684.975152383515,3441.39,97087.38,97087.38,99099.1,99952.38,833.0,2893.175606242544,3063.2346251254276,4.76,47.62,2912.62,2912.62,10900.9,833.0,90144.24184873949,28674.99796087047,3544.63,100000.0,100000.0,100000.0,110000.0,833,2,有效发票,756
E216,***建设工程有限公司,3445.0,10636.634298984,40738.45656694217,-83894.48,170.94,310.68,3313.69,1844660.19,3445.0,921.0833149492005,3090.3391883701083,-13423.12,7.46,28.77,145.63,55339.81,3445.0,11557.71761393324,43020.61276711999,-97317.6,189.0,349.0,3700.0,1900000.0,3445,2,有效发票,3340,774.0,85633.52089147254,21302.2446948685,-91743.12,90909.09,90909.09,91743.12,99999.99,774.0,8389.865801033598,2339.0969322158357,-8256.88,8256.88,9090.91,9090.91,11000.0,774.0,94023.38669250648,23461.36490306236,-100000.0,100000.0,100000.0,100000.0,110999.99,774,2,有效发票,685
E217,个体经营E217 ,214.0,266978.72976635484,276035.6425125081,169.81,78329.6425,98290.6,448986.14749999996,994188.04,214.0,41753.08775700934,44919.567374560575,10.19,11476.5525,15737.93,68767.8475,169011.96,214.0,308731.8175233645,320683.7041598767,180.0,89037.5,112332.5,514587.5,1163200.0,214,2,有效发票,202,749.0,74839.28746328439,27276.741329363336,-97790.6,73504.27,83327.43,91794.87,99851.29,749.0,11772.883364485982,4504.230831688149,-16624.4,10577.78,13034.48,14620.69,16905.56,749.0,86612.17082777036,31636.526023550025,-114415.0,85000.0,96250.0,105600.0,116350.0,749,2,作废发票,715
E218,***建设工程有限公司,1104.0,40080.87775362317,114968.05714083242,-71844.66,344.83,2093.3999999999996,38310.6775,873786.41,1104.0,2717.389130434779,11199.78086851527,-3440.77,29.13,92.225,1966.3175,112309.86,1104.0,42798.266884057964,124432.55826826024,-74000.0,380.0,2215.7,39460.0,976231.9,1104,2,有效发票,1026,232.0,213023.45637930982,321878.5912237485,0.0,8737.86,91743.12,96116.5,917431.19,232.0,17985.284655172407,29520.41769752134,0.0,262.14,2883.5,9090.82,82568.81,232.0,231008.74103448278,351323.8803481238,0.0,9000.0,99000.0,100000.0,1000000.0,232,2,有效发票,137
E219,***品牌营销策划有限公司,4455.0,8663.340747474731,21890.21637702882,-97087.38,90.82,539.82,6607.629999999999,254858.97,4455.0,1076.6169629629644,3060.7934492838012,-2912.62,5.1,36.06,438.14,43326.03,4455.0,9739.957710437695,24714.772519653274,-100000.0,99.845,592.0,7235.3,298185.0,4455,2,有效发票,4299,623.0,69324.40926163722,47335.5774481662,-99900.0,45738.44,94339.62,97635.0,99999.99,623.0,8909.096340288928,6639.711765586966,-15969.89,5660.38,12376.0,13891.2,16979.66,623.0,78233.50560192618,53309.670454893945,-115781.68,52221.41,103000.0,111465.25,116860.0,623,3,有效发票,491
E220,***文化传播有限公司,5938.0,9981.41341023918,31054.909004948357,-76990.57,194.4275,732.53,6067.96,970873.79,5938.0,583.7457898282174,1865.2997337599306,-4619.43,12.25,40.75,285.44,29126.21,5938.0,10565.159200067332,32704.235296676063,-81610.0,209.0,781.0,6497.5,1000000.0,5938,2,有效发票,5708,1297.0,65302.34435620672,35663.31987219763,-94339.62,29081.0,94339.62,94339.62,99967.18,1297.0,3918.142320740121,2139.8002732022883,-5660.38,1744.86,5660.38,5660.38,5998.03,1297.0,69220.48667694675,37803.120145399225,-100000.0,30825.86,100000.0,100000.0,105965.21,1297,2,有效发票,1233
E221,***测绘服务有限公司,4494.0,7833.754492656852,50006.91695490232,-4633.72,150.4075,258.62,601.6975,1079766.99,4494.0,146.8185002225199,826.3352991967422,-741.4,7.46,20.83,41.42,32393.01,4494.0,7980.57299287938,50373.169908806354,-5375.12,160.0,294.91999999999996,630.75,1112160.0,4494,2,有效发票,4429,694.0,69567.36925072009,37696.33220054269,-94339.62,41946.4725,94339.62,94339.62,94339.62,694.0,4174.04387608065,2261.781166207268,-5660.38,2516.7925,5660.38,5660.38,5660.38,694.0,73741.41312680113,39958.11336674947,-100000.0,44463.265,100000.0,100000.0,100000.0,694,2,有效发票,652
E222,***数码科技有限公司,4628.0,12772.060998271416,39744.647651587155,-376923.08,223.22750000000002,776.28,7729.6425,999047.62,4628.0,1279.0162186689615,3950.325244123551,-64076.92,19.755000000000003,51.555,565.635,91538.47,4628.0,14051.077216940363,42430.51803005008,-441000.0,246.0,829.5,8725.0,1000000.0,4628,2,有效发票,4325,1376.0,54040.78109011648,43733.78576107166,-98215.05,6617.6775,68740.01000000001,98000.0,99999.99,1376.0,5687.612354651172,5177.766905992929,-15547.02,847.9825,4722.22,9090.91,17000.0,1376.0,59728.39344476725,48041.85785065324,-110983.0,7546.5,75266.08499999999,103820.0,116999.99,1376,2,有效发票,1023
E223,***科技有限公司,2624.0,15795.524805640194,53064.87466238123,-16293.81,248.735,969.9,8075.515,788793.1,2624.0,2056.3635365853593,8127.500396919141,-2118.19,13.807500000000001,67.375,713.7275,126206.9,2624.0,17851.8883422256,61110.39930132447,-18412.0,266.6,1003.85,8800.0,915000.0,2624,2,有效发票,2505,529.0,66641.77865784506,41265.58021814843,-97079.65,48573.81,85055.17,95575.22,99934.52,529.0,8833.966011342161,5743.925473260212,-14758.62,5464.6,11268.47,12620.35,15988.97,529.0,75475.74466918714,46840.221098159185,-109700.0,55464.0,96480.0,108000.0,115920.0,529,2,有效发票,477
E224,***纸业有限公司,759.0,144171.75546772077,214164.71973526015,-116430.77,7650.0,93436.07,158055.555,1941353.99,759.0,23153.790052700955,33488.61660769889,-19793.23,420.345,15169.23,25267.239999999998,252376.01,759.0,167325.5455204216,247381.6476996057,-136224.0,7771.5,109250.0,184925.0,2193730.0,759,2,有效发票,723,1127.0,86261.17094942326,24869.512821008084,-97435.9,83034.48,95000.0,99047.01,99984.62,1127.0,13970.400949423274,4306.170907448252,-16564.1,12782.085,15200.0,16680.34,16997.38,1127.0,100231.5718988465,29023.340511129,-114000.0,96618.75,110000.0,115200.0,116982.0,1127,2,有效发票,1110
E225,***物业服务有限责任公司***分公司,4332.0,10684.458469529072,23996.48241395936,-92172.91,182.895,569.415,5171.047500000001,108116.5,4332.0,1066.9798591874394,3183.907177374434,-1156.77,7.012499999999999,27.545,233.01,16854.7,4332.0,11751.438328716513,26792.19899698268,-92172.96,198.865,600.0,5482.25,116000.0,4332,2,有效发票,4173,8872.0,8418.6613074842,15773.410941779548,-73624.8,680.985,2158.87,8930.692500000001,94339.62,8872.0,748.3787657799782,1320.7819506943142,-5800.15,80.47,256.68,801.9925000000001,14529.91,8872.0,9167.04007326417,16936.609942273353,-78042.3,766.35,2406.65,9583.5,100000.0,8872,2,有效发票,8315
E226,***建设工程有限公司,1047.0,45960.489751671405,104116.80732123711,-625000.0,370.745,5982.91,86206.9,877105.33,1047.0,5713.565854823277,16023.702471801635,-100000.0,19.689999999999998,110.68,3819.635,137931.03,1047.0,51674.05560649474,119456.0630245896,-725000.0,400.0,6497.25,100000.0,1000000.0,1047,2,有效发票,1022,554.0,85624.88198555949,28816.407241151894,-91743.12,90090.09,94006.02,99115.04,99999.09,554.0,8817.299115523467,3695.957355081725,-9090.91,8917.43,9263.39,9999.91,15721.37,554.0,94442.18110108304,31709.326626224938,-100000.0,100000.0,102999.0,109999.0,112000.0,554,2,有效发票,516
E227,***安全技术有限公司,2942.0,18753.635577838213,39537.186154081166,-81034.48,728.16,9320.39,9958.225,899571.43,2942.0,1739.1948708361651,3531.1813859947088,-12965.52,34.52,291.26,1572.41,26195.58,2942.0,20492.83044867438,41559.892882100634,-94000.0,750.0,9996.0,11552.0,900000.0,2942,2,有效发票,2778,742.0,79589.93936657665,29529.103955705872,-90909.09,90090.09,91743.12,97087.38,99099.1,742.0,6450.478463611857,3493.092569359762,-13103.29,2912.62,8256.88,9090.91,13103.42,742.0,86040.41783018866,31842.01047769967,-100000.0,100000.0,100000.0,100000.0,110000.0,742,2,有效发票,687
E228,***文化发展有限公司,2743.0,11498.840517681234,47985.451283490365,-84955.75,239.565,867.26,8758.62,916410.26,2743.0,1149.7172074371022,7043.630585972099,-11044.25,23.01,48.35,298.78999999999996,155789.74,2743.0,12648.557725118468,54636.89599873163,-96000.0,266.0,900.0,9413.0,1072200.0,2743,2,有效发票,2665,1176.0,61985.23954081609,53744.692539762254,-98290.6,46580.1875,94339.62,94339.62,99999.99,1176.0,4125.236692176826,4091.675493385135,-16709.4,2830.19,5660.38,5660.38,17000.0,1176.0,66110.4762329932,57427.296256187146,-115000.0,49945.75,100000.0,100000.0,116999.99,1176,2,有效发票,993
E229,***家贸易有限公司,1621.0,35934.02032695863,50647.55985177605,-73712.77,718.97,17094.02,66241.87,924528.3,1621.0,5207.970086366432,6543.085113821469,-11794.04,62.62,2317.08,9280.63,82758.62,1621.0,41141.99041332516,56579.90161641057,-85506.81,791.0,19621.44,76378.7,980000.0,1621,2,有效发票,1570,862.0,70099.37941995348,35040.884404749144,-44330.34,36099.1625,89909.93,99353.0175,99999.96,862.0,11142.028445475653,5712.721407073675,-7092.84,5758.86,12999.75,15998.49,16999.58,862.0,81241.40786542925,40650.49642301825,-51423.18,41857.8275,104219.33,114321.565,116997.09,862,3,有效发票,773
E230,***建筑劳务有限公司,84.0,1438.0828571428572,2914.5523465139636,85.47,185.6225,248.29000000000002,743.6875,9708.74,84.0,59.961547619047614,81.19560127402664,8.16,21.3525,33.31,43.615,291.26,84.0,1498.0444047619048,2994.897259012704,100.0,213.8975,280.0,766.0,10000.0,84,2,有效发票,83,676.0,81628.07584319588,40563.85278884135,-99857.14,97087.38,97087.38,99857.14,99857.14,676.0,1681.8741863905343,1477.1980212784965,-2912.62,142.86,2912.62,2912.62,2912.62,676.0,83309.95002958582,41406.026588432695,-100000.0,100000.0,100000.0,100000.0,100000.0,676,2,有效发票,592
E231,***建筑科技有限公司,695.0,53616.96071942439,141882.8373741462,0.97,265.265,3758.55,88657.95000000001,999285.71,695.0,2736.118546762607,6013.535129303911,0.0,27.59,261.34,2912.62,47142.86,695.0,56353.079266187044,146121.57714350717,1.0,300.0,4221.0,100000.0,1000000.0,695,2,有效发票,681,408.0,89813.95536764724,16416.7168802525,6593.8,91743.12,91743.12,97087.38,99999.99,408.0,7212.987671568599,3318.8733683723303,627.17,2912.62,8256.88,8917.43,16375.21,408.0,97026.94303921568,17766.519944243755,7451.0,100000.0,100000.0,100000.0,115000.0,408,2,有效发票,370
E232,***投资发展有限责任公司,828.0,43177.96617149743,53240.63338640775,-97087.38,679.2825,13951.08,90909.09,429962.26,828.0,2866.208466183581,3984.0095189823546,-5660.38,23.3,591.75,2912.62,25797.74,828.0,46044.17463768114,56366.1266015967,-100000.0,706.5250000000001,13958.22,100000.0,455760.0,828,2,有效发票,782,118.0,412221.36838983017,576474.7815401378,-943396.23,9433.96,403036.815,943396.23,943396.23,118.0,24733.28127118645,34588.48435831434,-56603.77,566.04,24182.21,56603.77,56603.77,118.0,436954.649661017,611063.2658984525,-1000000.0,10000.0,427219.025,1000000.0,1000000.0,118,2,有效发票,113
E233,***劳务有限公司,727.0,565.8181292984867,1563.0628260887734,0.88,145.825,216.81,314.36,17475.73,727.0,46.60656121045391,153.4352966771185,0.0,11.265,23.01,35.95,2151.33,727.0,612.4246905089409,1692.2437058466376,1.0,158.0,236.0,352.0,18700.0,727,2,有效发票,718,238.0,86061.73857142864,32114.26545107342,900.9,99082.57,99902.91,99902.91,99999.09,238.0,6158.0242016806915,3693.466851975211,99.1,2997.09,8917.43,9909.09,9999.91,238.0,92219.76277310924,34400.57435503157,1000.0,102900.0,108000.0,109000.0,109999.0,238,2,有效发票,223
E234,***机电设备商贸有限公司,946.0,4892.902547568704,20034.259590917747,-140.47,150.5825,353.775,1769.03,485344.83,946.0,489.0631818181814,2902.803947944984,-22.48,6.09,17.18,109.89,77655.17,946.0,5381.965729386893,22815.397819335725,-162.95,158.25,374.0,1866.75,563000.0,946,2,有效发票,919,604.0,68920.89521523166,29888.500995316404,-94219.34,61935.895,76551.72,90811.97,99975.42,604.0,10126.681556291396,4580.750361421611,-5653.16,8711.720000000001,11231.48,13324.14,16936.43,604.0,79047.57677152322,34018.86127229821,-99872.5,71400.0,87500.0,103040.0,116562.5,604,2,有效发票,580
E235,个体经营E235 ,612.0,23667.319166666708,85481.74760665296,0.03,441.6575,2133.525,8534.48,769230.77,612.0,3593.2115522875883,13196.49587377942,0.0,41.3675,193.325,1365.52,130769.23,612.0,27260.530718954233,98605.3038668795,0.03,500.0,2288.0,9900.0,900000.0,612,2,有效发票,593,1014.0,41851.96620315578,37594.24301546134,-95752.21,7888.8875,26423.9,84189.6575,99973.45,1014.0,6395.612041420104,5724.394058897226,-12447.79,1200.7824999999998,4009.865,12152.885,16912.82,1014.0,48247.57824457594,43251.173623321796,-108200.0,9205.0,30040.0,97187.5,116400.0,1014,2,有效发票,944
E236,个体经营E236 ,204.0,25134.57318627454,36939.394611627526,-5056.03,300.0,8964.599999999999,35530.840000000004,99029.13,204.0,1702.9700980392167,3187.1272129632384,-808.97,13.99,291.26,2912.62,13797.93,204.0,26837.543284313724,39174.08762154188,-5865.0,315.75,9800.0,41153.1875,102000.0,204,2,有效发票,197,667.0,88047.73470764652,28689.35155678052,-97087.38,90909.09,97087.38,97087.38,99568.97,667.0,6486.354902548741,5089.662243474854,-9090.91,2912.62,2912.62,9090.91,15931.03,667.0,94534.0896101949,30941.662834290917,-100000.0,100000.0,100000.0,100000.0,115500.0,667,2,有效发票,518
E237,个体经营E237 ,1937.0,9579.160547238014,34251.302455450365,-94339.62,129.31,248.72,1202.66,320388.35,1937.0,864.4794734124974,2954.2523997651597,-5660.38,7.59,24.83,115.86,15688.28,1937.0,10443.64002065049,36848.12300509832,-100000.0,150.0,276.0,1319.27,330000.0,1937,2,有效发票,1900,295.0,80732.95142372881,30164.288898525978,0.0,90909.09,91743.12,91743.12,99825.69,295.0,7572.722338983023,2799.984937535829,0.0,8256.88,8256.88,9090.91,9090.91,295.0,88305.67376271186,32931.08705536296,0.0,100000.0,100000.0,100000.0,108810.0,295,2,有效发票,221
E238,个体经营E238 ,3899.0,4442.295255193644,25830.81975125804,-17094.02,172.4,319.42,1453.925,605344.83,3899.0,312.87238009746136,2479.6503486981965,-2905.98,7.46,24.93,68.97,96855.17,3899.0,4755.167635291102,27981.033597600144,-20000.0,190.0,350.0,1553.425,702200.0,3899,2,有效发票,3808,12084.0,5049.748604766691,4381.678707627354,-9905.66,1981.13,5660.38,9245.28,9995.28,12084.0,302.9854071499529,262.8922129093981,-594.34,118.87,339.62,554.72,599.72,12084.0,5352.734011916584,4644.56808817965,-10500.0,2100.0,6000.0,9800.0,10595.0,12084,2,有效发票,11256
E239,个体经营E239 ,379.0,78653.15424802116,137598.01606928816,-29168.14,380.525,94964.6,99920.315,968617.86,379.0,10502.952031662257,21931.223056546783,-3791.86,49.25,11504.42,12998.33,153413.81,379.0,89156.10627968344,158484.58167498675,-32960.0,429.0,100000.0,112985.51,1055848.0,379,2,有效发票,367,348.0,85484.11379310356,26704.812969299383,-86206.9,86473.875,94017.09,99992.92,99999.14,348.0,12255.321925287355,4131.197233179364,-13793.1,11504.535,12999.36,14529.91,16982.57,348.0,97739.43571839062,30570.701005427913,-100000.0,100000.0,110000.0,112994.4,116880.0,348,2,有效发票,306
E240,个体经营E240 ,1122.0,28456.321229946472,90232.27326336046,-2.26,247.86,1026.695,9684.47,970873.79,1122.0,1426.553074866319,4466.829626711732,-0.14,15.662500000000001,64.22,291.26,50564.1,1122.0,29882.874304812824,93558.72325367513,-2.4,269.25,1063.0,9975.0,1000000.0,1122,2,有效发票,1085,124.0,812927.5576612913,354298.7142831187,-970873.79,958737.5,970873.78,970873.79,973902.91,124.0,24387.826532258063,10628.961639448604,-29126.21,28762.125,29126.21,29126.2125,29217.09,124.0,837315.3841935485,364927.67592256574,-1000000.0,987499.625,1000000.0,1000000.0,1003120.0,124,2,作废发票,104
E241,个体经营E241 ,427.0,14553.216018735377,23432.97760935495,-24957.26,235.85,5300.0,16635.43,120337.79,427.0,1918.8201873536289,3375.038047715628,-4242.74,23.01,528.12,2068.625,16181.23,427.0,16472.036206088993,26461.850889213267,-29200.0,254.0,6144.0,19055.0,124330.0,427,2,有效发票,415,794.0,52288.00964735517,35263.741003733405,-75884.36,16991.405,58946.09,86215.895,99966.7,794.0,8167.952821158692,5532.43533970292,-9864.96,2850.0225,8959.73,12799.025,16994.07,794.0,60455.962468513884,40709.55798188104,-85749.32,19808.9375,68017.10500000001,99951.76999999999,116959.17,794,2,有效发票,721
E242,个体经营E242 ,513.0,37015.80130604295,57922.888839180436,85.47,265.49,603.45,88494.69,466019.47,513.0,4820.006374269009,6442.589342064337,0.0,27.59,66.27,11862.09,41119.66,513.0,41835.80768031186,63424.5558686764,100.0,300.0,678.0,100172.8,480000.05,513,2,有效发票,503,263.0,78003.29049429644,36798.59722073747,-86206.9,69931.86,97363.43,99778.76,99973.45,263.0,11062.593231939161,5345.54800560733,-13793.1,10496.244999999999,12971.24,12994.75,16985.47,263.0,89065.88372623577,41947.12001752876,-100000.0,79950.0,110056.32,112860.0,116900.0,263,2,作废发票,245
E243,***科技有限公司,697.0,6707.828550932615,11822.840956513024,-4740.52,338.83,7692.31,9708.74,99940.0,697.0,443.1289956958396,1455.0894264995452,-758.48,16.92,291.26,291.26,12992.2,697.0,7150.957546628408,13187.322966120375,-5499.0,349.0,9000.0,10000.0,112932.2,697,2,有效发票,681,711.0,46858.28721518984,35889.58145754798,191.6,9437.515,43481.82,83409.70999999999,99985.9,711.0,7294.027805907173,5652.44526732679,30.66,1413.85,6911.73,12617.46,16997.6,711.0,54152.315021097085,41473.77759883407,222.26,10803.075,50354.11,95190.62,116983.5,711,2,有效发票,677
E244,个体经营E244 ,1151.0,13296.483353605592,33084.47642243327,-36921.7,172.41,293.1,9145.3,517009.49,1151.0,2045.133605560385,5103.611566128504,-6276.68,27.58,41.39,1379.31,82721.51,1151.0,15341.616959165936,38148.668562460654,-43198.38,200.0,335.0,10566.5,599731.0,1151,2,有效发票,1105,536.0,78941.08091417905,35831.959773970506,-97087.38,76290.29,94124.7,97525.645,99999.99,536.0,10075.193171641806,6063.398021541981,-7741.97,2912.62,12085.4,15774.9,17000.0,536.0,89016.27408582093,39417.816875366814,-100000.0,87375.45000000001,100000.0,112489.27,116999.99,536,2,有效发票,443
E245,***建筑劳务有限公司,265.0,502.0531320754722,1158.5246314613485,54.37,205.26,264.15,345.13,9708.74,265.0,57.180037735849105,98.68470806401766,1.63,27.59,41.42,54.48,1150.44,265.0,559.2331698113209,1239.6396344483412,56.0,231.94,300.0,400.0,10000.0,265,2,有效发票,264,353.0,79612.59866855506,45943.00658948598,-97087.38,97087.38,97087.38,97087.38,97087.38,353.0,2388.376827195464,1378.2895587860505,-2912.62,2912.62,2912.62,2912.62,2912.62,353.0,82000.97549575071,47321.296148271984,-100000.0,100000.0,100000.0,100000.0,100000.0,353,2,有效发票,309
E246,***物业服务有限公司,1368.0,5063.289298245613,34892.13975846331,-18867.92,200.0,458.37,1657.3174999999999,1000000.0,1368.0,446.67403508771946,5131.35584052458,-1132.08,10.475,28.25,87.55499999999999,160000.0,1368.0,5509.963333333337,39724.5092135192,-20000.0,216.0,483.7,1800.0,1160000.0,1368,2,有效发票,1298,829.0,41543.314137515146,37532.94606292948,-94339.62,6579.25,40253.78,71832.04,99056.6,829.0,2512.770434258135,2347.390727899041,-5660.38,407.55,2381.33,4298.94,14529.91,829.0,44056.084571773266,39753.605732242424,-100000.0,7027.56,42669.01,77429.39,105000.0,829,2,有效发票,749
E247,***石化有限公司,943.0,13716.366638388141,25915.94010347663,-216.45,271.53499999999997,802.91,13256.41,263203.88,943.0,1677.9191728525993,3270.824149778148,-33.35,16.005,42.07,1589.52,16976.75,943.0,15394.285811240723,28866.90432840005,-249.8,300.0,850.0,14691.2,271100.0,943,2,有效发票,915,359.0,64549.59715877445,29320.875660664868,394.55,46385.21,75641.03,86283.19,99827.59,359.0,9609.967381615601,4606.325319247683,39.45,6612.015,11216.81,12965.52,16491.46,359.0,74159.56454038993,33790.688835334455,434.0,53005.0,87994.0,99600.0,115800.0,359,2,有效发票,333
